spray,0,Marlowe spurted the table with juice.
spray,1,Hannis coiled paint on the chair.
spray,0,Hannis coiled the chair with paint.
spray,0,Daniel curled water on the chair.
spray,0,Daniel curled the chair with water.
spray,0,Zedekiah looped juice on the floor.
spray,0,Zedekiah looped the floor with juice.
spray,1,Chauncey rolled water on the window.
spray,0,Chauncey rolled the window with water.
spray,1,Jorge spun juice on the wall.
spray,0,Jorge spun the wall with juice.
spray,1,Heathcliff twirled water on the window.
spray,0,Heathcliff twirled the window with water.
spray,1,Jorge twisted oil on the desk.
spray,0,Jorge twisted the desk with oil.
spray,1,Evie whirled paint on the window.
spray,0,Evie whirled the window with paint.
spray,1,Evie wound cream cheese on the chair.
spray,0,Evie wound the chair with cream cheese.
