alternation	label	sentence	pred_label
dat	1.0	jason told the little girl a secret .	1
dat	1.0	jessica told a story to the little girl .	1
dat	1.0	jessica told the little girl a story .	1
dat	1.0	jason taught a new technique to the class .	1
dat	1.0	jason taught the class a new technique .	1
dat	1.0	elizabeth taught a lesson to the class .	1
dat	1.0	elizabeth taught the class a lesson .	1
dat	1.0	jason explained the issue to the mechanic .	1
dat	0.0	jason explained the mechanic the issue .	0
dat	1.0	jessica explained the solution to the client .	1
dat	0.0	jessica explained the client the solution .	0
dat	1.0	elizabeth illustrated the issue to the team .	1
dat	0.0	elizabeth illustrated the team the issue .	0
dat	1.0	nicole illustrated the solution to the team .	1
dat	0.0	nicole illustrated the team the solution .	0
dat	1.0	nicole demonstrated the issue to the client .	1
dat	0.0	nicole demonstrated the client the issue .	1
dat	1.0	elizabeth demonstrated the solution to the mechanic .	1
dat	0.0	elizabeth demonstrated the mechanic the solution .	0
dat	1.0	jason donated a statue to the university .	1
dat	0.0	jason donated the university a statue .	1
dat	1.0	jason donated a hundred dollars to the museum .	1
dat	0.0	jason donated the museum a hundred dollars .	0
dat	1.0	jessica contributed a statue to the university .	1
dat	0.0	jessica contributed the university a statue .	0
dat	1.0	nicole contributed a hundred dollars to the university .	0
dat	0.0	nicole contributed the university a hundred dollars .	0
dat	1.0	jessica delivered the message to the client .	1
dat	0.0	jessica delivered the client the message .	0
dat	1.0	elizabeth delivered the letter to the client .	1
dat	0.0	elizabeth delivered the client the letter .	0
dat	1.0	jessica conveyed the message to the client .	1
dat	0.0	jessica conveyed the client the message .	0
dat	1.0	elizabeth conveyed the letter to the recipient .	1
dat	0.0	elizabeth conveyed the recipient the letter .	0
dat	1.0	christopher restored the painting to its place .	1
dat	0.0	christopher restored its place the painting .	0
dat	1.0	jason restored the car to its place .	1
dat	0.0	jason restored its place the car .	0
dat	1.0	jason returned the painting to its place .	1
dat	0.0	jason returned its place the painting .	0
dat	1.0	nicole returned the car to its owner .	1
dat	0.0	nicole returned its owner the car .	0
dat	1.0	nicole announced the committee 's decision to the shareholders .	1
dat	0.0	nicole announced the shareholders the committee 's decision .	0
dat	1.0	michael announced the result to the shareholders .	1
dat	0.0	michael announced the shareholders the result .	0
dat	1.0	christopher declared the committee 's decision to the investors .	0
dat	0.0	christopher declared the investors the committee 's decision .	1
dat	1.0	christopher declared the result to the shareholders .	1
dat	0.0	christopher declared the shareholders the result .	0
dat	1.0	nicole revealed the committee 's decision to the investors .	1
dat	0.0	nicole revealed the investors the committee 's decision .	0
dat	1.0	jessica revealed the result to the shareholders .	1
dat	0.0	jessica revealed the shareholders the result .	0
dat	1.0	jason reported the committee 's decision to the investors .	1
dat	0.0	jason reported the investors the committee 's decision .	0
dat	1.0	christopher reported the result to the investors .	1
dat	0.0	christopher reported the investors the result .	0
dat	1.0	michael mentioned a solution to susan .	1
dat	0.0	michael mentioned susan a solution .	0
dat	1.0	michael mentioned an idea to david .	1
dat	0.0	michael mentioned david an idea .	0
dat	1.0	jessica suggested a solution to john .	1
dat	0.0	jessica suggested john a solution .	1
dat	1.0	jason suggested an idea to john .	1
dat	0.0	jason suggested john an idea .	0
dat	1.0	jessica proposed a solution to kelly .	1
dat	0.0	jessica proposed kelly a solution .	1
dat	1.0	christopher proposed an idea to rebecca .	1
dat	0.0	christopher proposed rebecca an idea .	0
dat	1.0	nicole expressed the concern to rebecca .	0
dat	0.0	nicole expressed rebecca the concern .	0
dat	1.0	jessica expressed the news to john .	1
dat	0.0	jessica expressed john the news .	0
dat	1.0	michael broadcasted the concern to david .	1
dat	0.0	michael broadcasted david the concern .	0
dat	1.0	michael broadcasted the news to david .	1
dat	0.0	michael broadcasted david the news .	0
dat	0.0	the television cost a hundred dollars to John .	0
dat	1.0	the television cost John a hundred dollars .	1
dat	0.0	the television cost an arm and a leg to John .	0
dat	1.0	the television cost John an arm and a leg .	1
dat	0.0	michael wished a safe trip to james .	0
dat	1.0	michael wished james a safe trip .	1
dat	0.0	nicole wished the best to rebecca .	0
dat	1.0	nicole wished rebecca the best .	1
dat	0.0	jessica guaranteed respect to rebecca .	0
dat	1.0	jessica guaranteed rebecca respect .	1
dat	0.0	michael guaranteed a generous reward to john .	1
dat	1.0	michael guaranteed john a generous reward .	1
dat	0.0	christopher guaranteed access to the archives to david .	0
dat	1.0	christopher guaranteed david access to the archives .	1
dat	0.0	nicole accorded respect to james .	1
dat	1.0	nicole accorded james respect .	1
dat	0.0	christopher accorded a generous reward to susan .	1
dat	1.0	christopher accorded susan a generous reward .	1
dat	0.0	jason accorded access to the archives to susan .	0
dat	1.0	jason accorded susan access to the archives .	1
dat	0.0	jessica refused respect to david .	0
dat	1.0	jessica refused david respect .	0
dat	0.0	jessica refused a generous reward to susan .	0
dat	1.0	jessica refused susan a generous reward .	1
dat	0.0	nicole refused access to the archives to kelly .	0
dat	1.0	nicole refused kelly access to the archives .	1
dat	0.0	jason saved a piece of pie to rebecca .	0
dat	1.0	jason saved rebecca a piece of pie .	1
dat	0.0	jason saved a spot to david .	0
dat	1.0	jason saved david a spot .	1
dat	0.0	christopher saved a thousand dollars to kelly .	0
dat	1.0	christopher saved kelly a thousand dollars .	1
dat	0.0	nicole appointed king to rebecca .	0
dat	1.0	nicole appointed rebecca king .	1
dat	0.0	elizabeth appointed the leader to rebecca .	0
dat	1.0	elizabeth appointed rebecca the leader .	1
dat	0.0	elizabeth appointed the winner to rebecca .	0
dat	1.0	elizabeth appointed rebecca the winner .	1
dat	0.0	jessica appointed the most valuable player to rebecca .	0
dat	1.0	jessica appointed rebecca the most valuable player .	1
dat	0.0	nicole appointed the CEO to kelly .	0
dat	1.0	nicole appointed kelly the CEO .	1
dat	0.0	jason elected king to rebecca .	0
dat	1.0	jason elected rebecca king .	1
dat	0.0	nicole elected the leader to david .	0
dat	1.0	nicole elected david the leader .	1
dat	0.0	jessica elected the winner to rebecca .	0
dat	1.0	jessica elected rebecca the winner .	1
dat	0.0	elizabeth elected the most valuable player to kelly .	0
dat	1.0	elizabeth elected kelly the most valuable player .	1
dat	0.0	jason elected the CEO to kelly .	0
dat	1.0	jason elected kelly the CEO .	1
dat	0.0	michael crowned king to kelly .	0
dat	1.0	michael crowned kelly king .	1
dat	0.0	michael crowned the leader to james .	0
dat	1.0	michael crowned james the leader .	1
dat	0.0	nicole crowned the winner to rebecca .	0
dat	1.0	nicole crowned rebecca the winner .	1
dat	0.0	jason crowned the most valuable player to susan .	0
dat	1.0	jason crowned susan the most valuable player .	1
dat	0.0	nicole crowned the CEO to james .	0
dat	1.0	nicole crowned james the CEO .	1
dat	0.0	christopher pronounced king to james .	0
dat	1.0	christopher pronounced james king .	1
dat	0.0	nicole pronounced the leader to john .	0
dat	1.0	nicole pronounced john the leader .	0
dat	0.0	elizabeth pronounced the winner to james .	0
dat	1.0	elizabeth pronounced james the winner .	1
dat	0.0	christopher pronounced the most valuable player to kelly .	0
dat	1.0	christopher pronounced kelly the most valuable player .	1
dat	0.0	michael pronounced the CEO to john .	0
dat	1.0	michael pronounced john the CEO .	1
dat	0.0	jessica made king to kelly .	0
dat	1.0	jessica made kelly king .	1
dat	0.0	nicole made the leader to susan .	0
dat	1.0	nicole made susan the leader .	1
dat	0.0	michael made the winner to david .	0
dat	1.0	michael made david the winner .	1
dat	0.0	elizabeth made the most valuable player to susan .	0
dat	1.0	elizabeth made susan the most valuable player .	1
dat	0.0	nicole made the CEO to john .	0
dat	1.0	nicole made john the CEO .	1
dat	0.0	nicole dubbed king to rebecca .	0
dat	1.0	nicole dubbed rebecca king .	1
dat	0.0	elizabeth dubbed the leader to susan .	0
dat	1.0	elizabeth dubbed susan the leader .	1
dat	0.0	nicole dubbed the winner to john .	0
dat	1.0	nicole dubbed john the winner .	1
dat	0.0	jessica dubbed the most valuable player to susan .	0
dat	1.0	jessica dubbed susan the most valuable player .	1
dat	0.0	christopher dubbed the CEO to susan .	0
dat	1.0	christopher dubbed susan the CEO .	1
dat	0.0	jessica named king to john .	0
dat	1.0	jessica named john king .	1
dat	0.0	christopher named the leader to james .	0
dat	1.0	christopher named james the leader .	1
dat	0.0	jessica named the winner to susan .	0
dat	1.0	jessica named susan the winner .	1
dat	0.0	nicole named the most valuable player to rebecca .	0
dat	1.0	nicole named rebecca the most valuable player .	1
dat	0.0	nicole named the CEO to john .	0
dat	1.0	nicole named john the CEO .	1
dat	0.0	jason considered a hero to david .	0
dat	1.0	jason considered david a hero .	1
dat	0.0	christopher considered a loser to david .	0
dat	1.0	christopher considered david a loser .	1
dat	0.0	michael considered the greatest athlete to susan .	0
dat	1.0	michael considered susan the greatest athlete .	1
dat	0.0	jessica considered a criminal to susan .	0
dat	1.0	jessica considered susan a criminal .	1
dat	0.0	michael considered the best to john .	0
dat	1.0	michael considered john the best .	1
dat	0.0	elizabeth considered the most valuable player to john .	0
dat	1.0	elizabeth considered john the most valuable player .	1
dat	0.0	elizabeth deemed a hero to susan .	0
dat	1.0	elizabeth deemed susan a hero .	1
dat	0.0	jessica deemed a loser to rebecca .	0
dat	1.0	jessica deemed rebecca a loser .	1
dat	0.0	elizabeth deemed the greatest athlete to john .	0
dat	1.0	elizabeth deemed john the greatest athlete .	1
dat	0.0	nicole deemed a criminal to kelly .	0
dat	1.0	nicole deemed kelly a criminal .	1
dat	0.0	jason deemed the best to rebecca .	0
dat	1.0	jason deemed rebecca the best .	1
dat	0.0	jason deemed the most valuable player to kelly .	0
dat	1.0	jason deemed kelly the most valuable player .	1
dat	0.0	michael fancied a hero to david .	0
dat	1.0	michael fancied david a hero .	1
dat	0.0	jessica fancied a loser to kelly .	0
dat	1.0	jessica fancied kelly a loser .	1
dat	0.0	michael fancied the greatest athlete to rebecca .	0
dat	1.0	michael fancied rebecca the greatest athlete .	1
dat	0.0	christopher fancied a criminal to kelly .	0
dat	1.0	christopher fancied kelly a criminal .	1
dat	0.0	christopher fancied the best to kelly .	0
dat	1.0	christopher fancied kelly the best .	1
dat	0.0	jessica fancied the most valuable player to john .	0
dat	1.0	jessica fancied john the most valuable player .	1
dat	0.0	jessica judged a hero to kelly .	0
dat	1.0	jessica judged kelly a hero .	1
dat	0.0	elizabeth judged a loser to kelly .	0
dat	1.0	elizabeth judged kelly a loser .	1
dat	0.0	jason judged the greatest athlete to john .	0
dat	1.0	jason judged john the greatest athlete .	1
dat	0.0	jessica judged a criminal to susan .	0
dat	1.0	jessica judged susan a criminal .	1
dat	0.0	michael judged the best to rebecca .	0
dat	1.0	michael judged rebecca the best .	1
dat	0.0	jason judged the most valuable player to james .	0
dat	1.0	jason judged james the most valuable player .	1
dat	0.0	jessica found a hero to rebecca .	0
dat	1.0	jessica found rebecca a hero .	1
dat	0.0	christopher found a loser to rebecca .	0
dat	1.0	christopher found rebecca a loser .	1
dat	0.0	christopher found the greatest athlete to james .	0
dat	1.0	christopher found james the greatest athlete .	1
dat	0.0	nicole found a criminal to susan .	0
dat	1.0	nicole found susan a criminal .	1
dat	0.0	nicole found the best to james .	0
dat	1.0	nicole found james the best .	1
dat	0.0	christopher found the most valuable player to john .	0
dat	1.0	christopher found john the most valuable player .	1
dat	0.0	nicole proclaimed a hero to james .	0
dat	1.0	nicole proclaimed james a hero .	1
dat	0.0	michael proclaimed a loser to rebecca .	0
dat	1.0	michael proclaimed rebecca a loser .	1
dat	0.0	nicole proclaimed the greatest athlete to rebecca .	0
dat	1.0	nicole proclaimed rebecca the greatest athlete .	1
dat	0.0	jessica proclaimed a criminal to david .	0
dat	1.0	jessica proclaimed david a criminal .	1
dat	0.0	jason proclaimed the best to james .	0
dat	1.0	jason proclaimed james the best .	1
dat	0.0	michael proclaimed the most valuable player to james .	0
dat	1.0	michael proclaimed james the most valuable player .	1
dat	0.0	jason thought a hero to john .	0
dat	1.0	jason thought john a hero .	1
dat	0.0	elizabeth thought a loser to kelly .	0
dat	1.0	elizabeth thought kelly a loser .	1
dat	0.0	jason thought the greatest athlete to john .	0
dat	1.0	jason thought john the greatest athlete .	1
dat	0.0	michael thought a criminal to rebecca .	0
dat	1.0	michael thought rebecca a criminal .	1
dat	0.0	michael thought the best to david .	0
dat	1.0	michael thought david the best .	1
dat	0.0	jason thought the most valuable player to john .	0
dat	1.0	jason thought john the most valuable player .	1
dat	0.0	elizabeth labeled a hero to john .	0
dat	1.0	elizabeth labeled john a hero .	1
dat	0.0	jessica labeled a loser to john .	0
dat	1.0	jessica labeled john a loser .	1
dat	0.0	elizabeth labeled the greatest athlete to kelly .	0
dat	1.0	elizabeth labeled kelly the greatest athlete .	1
dat	0.0	elizabeth labeled a criminal to john .	0
dat	1.0	elizabeth labeled john a criminal .	1
dat	0.0	elizabeth labeled the best to susan .	0
dat	1.0	elizabeth labeled susan the best .	1
dat	0.0	jessica labeled the most valuable player to david .	0
dat	1.0	jessica labeled david the most valuable player .	1
dat	0.0	elizabeth ruled a hero to susan .	0
dat	1.0	elizabeth ruled susan a hero .	1
dat	0.0	christopher ruled a loser to john .	0
dat	1.0	christopher ruled john a loser .	1
dat	0.0	elizabeth ruled the greatest athlete to james .	0
dat	1.0	elizabeth ruled james the greatest athlete .	1
dat	0.0	elizabeth ruled a criminal to john .	0
dat	1.0	elizabeth ruled john a criminal .	1
dat	0.0	jessica ruled the best to james .	0
dat	1.0	jessica ruled james the best .	1
dat	0.0	christopher ruled the most valuable player to james .	0
dat	1.0	christopher ruled james the most valuable player .	1
inch	1.0	kelly opened the door .	1
inch	1.0	the door opened .	1
inch	1.0	christopher opened the gate .	1
inch	1.0	the gate opened .	1
inch	1.0	christopher opened the hatch .	1
inch	1.0	the hatch opened .	1
inch	1.0	rebecca opened the lid .	1
inch	1.0	the lid opened .	1
inch	1.0	nicole closed the door .	1
inch	1.0	the door closed .	1
inch	1.0	elizabeth closed the gate .	1
inch	1.0	the gate closed .	1
inch	1.0	jason closed the hatch .	1
inch	1.0	the hatch closed .	1
inch	1.0	jason closed the lid .	1
inch	1.0	the lid closed .	1
inch	1.0	jessica shut the door .	1
inch	1.0	the door shut .	1
inch	1.0	nicole shut the gate .	1
inch	1.0	the gate shut .	1
inch	1.0	christopher shut the hatch .	1
inch	1.0	the hatch shut .	1
inch	1.0	michael shut the lid .	1
inch	1.0	the lid shut .	1
inch	1.0	david flung open the door .	1
inch	1.0	the door flung open .	1
inch	1.0	james flung open the gate .	1
inch	1.0	the gate flung open .	1
inch	1.0	elizabeth flung open the hatch .	1
inch	1.0	the hatch flung open .	1
inch	1.0	david flung open the lid .	1
inch	1.0	the lid flung open .	1
inch	1.0	rebecca broke the vase .	1
inch	1.0	the vase broke .	1
inch	1.0	jessica broke the glass .	1
inch	1.0	the glass broke .	1
inch	1.0	michael broke the bowl .	1
inch	1.0	the bowl broke .	1
inch	1.0	elizabeth broke the platter .	1
inch	1.0	the platter broke .	1
inch	1.0	jessica broke the window .	1
inch	1.0	the window broke .	1
inch	1.0	james broke the screen .	1
inch	1.0	the screen broke .	1
inch	1.0	rebecca shattered the vase .	1
inch	1.0	the vase shattered .	1
inch	1.0	kelly shattered the glass .	1
inch	1.0	the glass shattered .	1
inch	1.0	michael shattered the bowl .	1
inch	1.0	the bowl shattered .	1
inch	1.0	rebecca shattered the platter .	1
inch	1.0	the platter shattered .	1
inch	1.0	jason shattered the window .	1
inch	1.0	the window shattered .	1
inch	1.0	michael shattered the screen .	1
inch	1.0	the screen shattered .	1
inch	1.0	david cracked the vase .	1
inch	1.0	the vase cracked .	1
inch	1.0	david cracked the glass .	1
inch	1.0	the glass cracked .	1
inch	1.0	elizabeth cracked the bowl .	1
inch	1.0	the bowl cracked .	1
inch	1.0	michael cracked the platter .	1
inch	1.0	the platter cracked .	1
inch	1.0	james cracked the window .	1
inch	1.0	the window cracked .	1
inch	1.0	jason cracked the screen .	1
inch	1.0	the screen cracked .	1
inch	1.0	james chipped the vase .	1
inch	1.0	the vase chipped .	1
inch	1.0	elizabeth chipped the glass .	1
inch	1.0	the glass chipped .	1
inch	1.0	rebecca chipped the bowl .	1
inch	1.0	the bowl chipped .	1
inch	1.0	rebecca chipped the platter .	1
inch	1.0	the platter chipped .	1
inch	1.0	christopher chipped the window .	1
inch	1.0	the window chipped .	1
inch	1.0	michael chipped the screen .	1
inch	1.0	the screen chipped .	1
inch	1.0	david popped the bubble .	1
inch	1.0	the bubble popped .	1
inch	1.0	michael popped the balloon .	1
inch	1.0	the balloon popped .	1
inch	1.0	kelly popped the ball .	1
inch	1.0	the ball popped .	1
inch	1.0	david popped the bag .	1
inch	1.0	the bag popped .	1
inch	1.0	david burst the bubble .	1
inch	1.0	the bubble burst .	1
inch	1.0	christopher burst the balloon .	1
inch	1.0	the balloon burst .	1
inch	1.0	david burst the ball .	1
inch	1.0	the ball burst .	1
inch	1.0	james burst the bag .	1
inch	1.0	the bag burst .	1
inch	1.0	rebecca burned the wood .	1
inch	1.0	the wood burned .	1
inch	1.0	christopher burned the candle .	1
inch	1.0	the candle burned .	1
inch	1.0	rebecca burned the paper .	1
inch	1.0	the paper burned .	1
inch	1.0	david burned the book .	1
inch	1.0	the book burned .	1
inch	1.0	rebecca burned the toast .	1
inch	1.0	the toast burned .	1
inch	1.0	jason burned the steak .	1
inch	1.0	the steak burned .	1
inch	1.0	kelly scorched the wood .	1
inch	1.0	the wood scorched .	1
inch	1.0	christopher scorched the candle .	1
inch	1.0	the candle scorched .	1
inch	1.0	jessica scorched the paper .	1
inch	1.0	the paper scorched .	1
inch	1.0	james scorched the book .	1
inch	1.0	the book scorched .	1
inch	1.0	jason scorched the toast .	1
inch	1.0	the toast scorched .	1
inch	1.0	michael scorched the steak .	1
inch	1.0	the steak scorched .	1
inch	1.0	rebecca singed the wood .	1
inch	1.0	the wood singed .	1
inch	1.0	michael singed the candle .	1
inch	1.0	the candle singed .	1
inch	1.0	jason singed the paper .	1
inch	1.0	the paper singed .	1
inch	1.0	jessica singed the book .	1
inch	1.0	the book singed .	1
inch	1.0	nicole singed the toast .	1
inch	1.0	the toast singed .	1
inch	1.0	james singed the steak .	1
inch	1.0	the steak singed .	1
inch	1.0	elizabeth blackened the wood .	1
inch	1.0	the wood blackened .	1
inch	1.0	nicole blackened the candle .	1
inch	1.0	the candle blackened .	1
inch	1.0	james blackened the paper .	1
inch	1.0	the paper blackened .	1
inch	1.0	kelly blackened the book .	1
inch	1.0	the book blackened .	1
inch	1.0	rebecca blackened the toast .	1
inch	1.0	the toast blackened .	1
inch	1.0	jason blackened the steak .	1
inch	1.0	the steak blackened .	1
inch	1.0	nicole twirled the ribbon .	1
inch	1.0	the ribbon twirled .	1
inch	1.0	james twirled the flag .	1
inch	1.0	the flag twirled .	1
inch	1.0	rebecca twisted the ribbon .	1
inch	1.0	the ribbon twisted .	1
inch	1.0	james twisted the flag .	1
inch	1.0	the flag twisted .	1
inch	1.0	elizabeth grew the tree .	1
inch	1.0	the tree grew .	1
inch	1.0	james grew the plant .	1
inch	1.0	the plant grew .	1
inch	1.0	jason grew the tomato .	1
inch	1.0	the tomato grew .	1
inch	1.0	jessica enlarged the image .	1
inch	1.0	the image enlarged .	1
inch	1.0	jason enlarged the picture .	1
inch	1.0	the picture enlarged .	1
inch	1.0	nicole enlarged the project .	1
inch	1.0	the project enlarged .	1
inch	1.0	james expanded the image .	1
inch	1.0	the image expanded .	1
inch	1.0	james expanded the picture .	1
inch	1.0	the picture expanded .	1
inch	1.0	jason expanded the project .	1
inch	1.0	the project expanded .	1
inch	1.0	elizabeth shrank the image .	1
inch	1.0	the image shrank .	1
inch	1.0	james shrank the picture .	1
inch	1.0	the picture shrank .	1
inch	1.0	michael shrank the project .	1
inch	1.0	the project shrank .	1
inch	1.0	james soaked the tea .	1
inch	1.0	the tea soaked .	0
inch	1.0	rebecca soaked the coffee .	1
inch	1.0	the coffee soaked .	0
inch	1.0	james soaked the spices .	1
inch	1.0	the spices soaked .	1
inch	1.0	james soaked the herbs .	1
inch	1.0	the herbs soaked .	1
inch	1.0	nicole steeped the tea .	1
inch	1.0	the tea steeped .	1
inch	1.0	james steeped the coffee .	1
inch	1.0	the coffee steeped .	1
inch	1.0	james steeped the spices .	1
inch	1.0	the spices steeped .	1
inch	1.0	nicole steeped the herbs .	1
inch	1.0	the herbs steeped .	1
inch	1.0	jason heated the water .	1
inch	1.0	the water heated .	1
inch	1.0	jason heated the food .	1
inch	1.0	the food heated .	1
inch	1.0	kelly heated the casserole .	1
inch	1.0	the casserole heated .	1
inch	1.0	james heated the dinner .	1
inch	1.0	the dinner heated .	1
inch	1.0	christopher cooled the water .	1
inch	1.0	the water cooled .	1
inch	1.0	jason cooled the food .	1
inch	1.0	the food cooled .	1
inch	1.0	michael cooled the casserole .	1
inch	1.0	the casserole cooled .	1
inch	1.0	michael cooled the dinner .	1
inch	1.0	the dinner cooled .	1
inch	1.0	james warmed the water .	1
inch	1.0	the water warmed .	1
inch	1.0	christopher warmed the food .	1
inch	1.0	the food warmed .	1
inch	1.0	jessica warmed the casserole .	1
inch	1.0	the casserole warmed .	1
inch	1.0	david warmed the dinner .	1
inch	1.0	the dinner warmed .	1
inch	1.0	james defrosted the water .	0
inch	1.0	the water defrosted .	1
inch	1.0	elizabeth defrosted the food .	1
inch	1.0	the food defrosted .	1
inch	1.0	elizabeth defrosted the casserole .	1
inch	1.0	the casserole defrosted .	1
inch	1.0	christopher defrosted the dinner .	1
inch	1.0	the dinner defrosted .	1
inch	1.0	elizabeth emptied the well .	1
inch	1.0	the well emptied .	1
inch	1.0	david emptied the container .	1
inch	1.0	the container emptied .	1
inch	1.0	david emptied the bowl .	1
inch	1.0	the bowl emptied .	1
inch	1.0	jessica emptied the glass .	1
inch	1.0	the glass emptied .	1
inch	1.0	rebecca filled the well .	1
inch	1.0	the well filled .	1
inch	1.0	rebecca filled the container .	1
inch	1.0	the container filled .	1
inch	1.0	david filled the bowl .	1
inch	1.0	the bowl filled .	1
inch	1.0	michael filled the glass .	1
inch	1.0	the glass filled .	1
inch	1.0	rebecca doubled the assets .	1
inch	1.0	the assets doubled .	1
inch	1.0	michael doubled the audience .	1
inch	1.0	the audience doubled .	1
inch	1.0	michael doubled the money .	1
inch	1.0	the money doubled .	1
inch	1.0	michael doubled the garden .	1
inch	1.0	the garden doubled .	1
inch	1.0	james doubled the crowd .	1
inch	1.0	the crowd doubled .	1
inch	1.0	christopher tripled the assets .	1
inch	1.0	the assets tripled .	1
inch	1.0	jessica tripled the audience .	1
inch	1.0	the audience tripled .	1
inch	1.0	nicole tripled the money .	1
inch	1.0	the money tripled .	1
inch	1.0	nicole tripled the garden .	1
inch	1.0	the garden tripled .	1
inch	1.0	nicole tripled the crowd .	1
inch	1.0	the crowd tripled .	1
inch	1.0	christopher quadrupled the assets .	1
inch	1.0	the assets quadrupled .	1
inch	1.0	rebecca quadrupled the audience .	1
inch	1.0	the audience quadrupled .	1
inch	1.0	james quadrupled the money .	1
inch	1.0	the money quadrupled .	1
inch	1.0	michael quadrupled the garden .	1
inch	1.0	the garden quadrupled .	1
inch	1.0	christopher quadrupled the crowd .	1
inch	1.0	the crowd quadrupled .	1
inch	1.0	david improved the plan .	1
inch	1.0	the plan improved .	1
inch	1.0	david improved the plot .	1
inch	1.0	the plot improved .	1
inch	1.0	james improved the scheme .	1
inch	1.0	the scheme improved .	1
inch	1.0	christopher improved the idea .	1
inch	1.0	the idea improved .	1
inch	1.0	james improved the procedure .	1
inch	1.0	the procedure improved .	1
inch	1.0	elizabeth improved the organization .	1
inch	1.0	the organization improved .	1
inch	1.0	michael developed the plan .	1
inch	1.0	the plan developed .	1
inch	1.0	nicole developed the plot .	1
inch	1.0	the plot developed .	1
inch	1.0	michael developed the scheme .	1
inch	1.0	the scheme developed .	1
inch	1.0	elizabeth developed the idea .	1
inch	1.0	the idea developed .	1
inch	1.0	jessica developed the procedure .	1
inch	1.0	the procedure developed .	1
inch	1.0	jason developed the organization .	1
inch	1.0	the organization developed .	1
inch	1.0	kelly expanded the plan .	1
inch	1.0	the plan expanded .	1
inch	1.0	christopher expanded the plot .	1
inch	1.0	the plot expanded .	1
inch	1.0	james expanded the scheme .	1
inch	1.0	the scheme expanded .	1
inch	1.0	michael expanded the idea .	1
inch	1.0	the idea expanded .	1
inch	1.0	michael expanded the procedure .	1
inch	1.0	the procedure expanded .	1
inch	1.0	rebecca expanded the organization .	1
inch	1.0	the organization expanded .	1
inch	1.0	james worsened the plan .	1
inch	1.0	the plan worsened .	1
inch	1.0	jessica worsened the plot .	1
inch	1.0	the plot worsened .	1
inch	1.0	kelly worsened the scheme .	1
