alternation	label	sentence	pred_label
spray	1.0	michael splashed perfume onto the painting .	1
spray	1.0	michael splashed the painting with perfume .	1
spray	1.0	elizabeth splashed perfume onto the letterthe cloth .	1
spray	1.0	elizabeth splashed the letterthe cloth with perfume .	1
spray	1.0	nicole splashed alcohol onto the paper .	1
spray	1.0	nicole splashed the paper with alcohol .	1
spray	1.0	michael splashed alcohol onto the painting .	1
spray	1.0	michael splashed the painting with alcohol .	1
spray	1.0	rebecca splashed alcohol onto the letterthe cloth .	1
spray	1.0	rebecca splashed the letterthe cloth with alcohol .	1
spray	1.0	rebecca splashed fire retardant onto the paper .	1
spray	1.0	rebecca splashed the paper with fire retardant .	1
spray	1.0	nicole splashed fire retardant onto the painting .	1
spray	1.0	nicole splashed the painting with fire retardant .	1
spray	1.0	jason splashed fire retardant onto the letterthe cloth .	1
spray	1.0	jason splashed the letterthe cloth with fire retardant .	1
spray	1.0	nicole splashed cleanser onto the paper .	1
spray	1.0	nicole splashed the paper with cleanser .	1
spray	1.0	kelly splashed cleanser onto the painting .	0
spray	1.0	kelly splashed the painting with cleanser .	1
spray	1.0	rebecca splashed cleanser onto the letterthe cloth .	1
spray	1.0	rebecca splashed the letterthe cloth with cleanser .	1
spray	1.0	david splattered paint onto the paper .	1
spray	1.0	david splattered the paper with paint .	1
spray	1.0	jason splattered paint onto the painting .	1
spray	1.0	jason splattered the painting with paint .	1
spray	1.0	michael splattered paint onto the letterthe cloth .	1
spray	1.0	michael splattered the letterthe cloth with paint .	1
spray	1.0	christopher splattered water onto the paper .	1
spray	1.0	christopher splattered the paper with water .	1
spray	1.0	jessica splattered water onto the painting .	0
spray	1.0	jessica splattered the painting with water .	1
spray	1.0	michael splattered water onto the letterthe cloth .	1
spray	1.0	michael splattered the letterthe cloth with water .	1
spray	1.0	elizabeth splattered perfume onto the paper .	1
spray	1.0	elizabeth splattered the paper with perfume .	1
spray	1.0	nicole splattered perfume onto the painting .	0
spray	1.0	nicole splattered the painting with perfume .	1
spray	1.0	jessica splattered perfume onto the letterthe cloth .	1
spray	1.0	jessica splattered the letterthe cloth with perfume .	1
spray	1.0	michael splattered alcohol onto the paper .	1
spray	1.0	michael splattered the paper with alcohol .	1
spray	1.0	jason splattered alcohol onto the painting .	1
spray	1.0	jason splattered the painting with alcohol .	1
spray	1.0	james splattered alcohol onto the letterthe cloth .	1
spray	1.0	james splattered the letterthe cloth with alcohol .	1
spray	1.0	rebecca splattered fire retardant onto the paper .	1
spray	1.0	rebecca splattered the paper with fire retardant .	1
spray	1.0	michael splattered fire retardant onto the painting .	1
spray	1.0	michael splattered the painting with fire retardant .	1
spray	1.0	jason splattered fire retardant onto the letterthe cloth .	1
spray	1.0	jason splattered the letterthe cloth with fire retardant .	1
spray	1.0	kelly splattered cleanser onto the paper .	1
spray	1.0	kelly splattered the paper with cleanser .	1
spray	1.0	elizabeth splattered cleanser onto the painting .	1
spray	1.0	elizabeth splattered the painting with cleanser .	1
spray	1.0	jason splattered cleanser onto the letterthe cloth .	1
spray	1.0	jason splattered the letterthe cloth with cleanser .	1
spray	1.0	christopher spritzed paint onto the paper .	0
spray	1.0	christopher spritzed the paper with paint .	1
spray	1.0	elizabeth spritzed paint onto the painting .	0
spray	1.0	elizabeth spritzed the painting with paint .	1
spray	1.0	kelly spritzed paint onto the letterthe cloth .	1
spray	1.0	kelly spritzed the letterthe cloth with paint .	1
spray	1.0	rebecca spritzed water onto the paper .	0
spray	1.0	rebecca spritzed the paper with water .	1
spray	1.0	elizabeth spritzed water onto the painting .	0
spray	1.0	elizabeth spritzed the painting with water .	0
spray	1.0	elizabeth spritzed water onto the letterthe cloth .	0
spray	1.0	elizabeth spritzed the letterthe cloth with water .	1
spray	1.0	kelly spritzed perfume onto the paper .	0
spray	1.0	kelly spritzed the paper with perfume .	1
spray	1.0	david spritzed perfume onto the painting .	0
spray	1.0	david spritzed the painting with perfume .	1
spray	1.0	james spritzed perfume onto the letterthe cloth .	0
spray	1.0	james spritzed the letterthe cloth with perfume .	1
spray	1.0	michael spritzed alcohol onto the paper .	1
spray	1.0	michael spritzed the paper with alcohol .	1
spray	1.0	jason spritzed alcohol onto the painting .	0
spray	1.0	jason spritzed the painting with alcohol .	1
spray	1.0	jessica spritzed alcohol onto the letterthe cloth .	1
spray	1.0	jessica spritzed the letterthe cloth with alcohol .	1
spray	1.0	jason spritzed fire retardant onto the paper .	1
spray	1.0	jason spritzed the paper with fire retardant .	1
spray	1.0	james spritzed fire retardant onto the painting .	0
spray	1.0	james spritzed the painting with fire retardant .	1
spray	1.0	james spritzed fire retardant onto the letterthe cloth .	1
spray	1.0	james spritzed the letterthe cloth with fire retardant .	1
spray	1.0	david spritzed cleanser onto the paper .	1
spray	1.0	david spritzed the paper with cleanser .	0
spray	1.0	david spritzed cleanser onto the painting .	0
spray	1.0	david spritzed the painting with cleanser .	0
spray	1.0	james spritzed cleanser onto the letterthe cloth .	1
spray	1.0	james spritzed the letterthe cloth with cleanser .	1
spray	1.0	nicole pumped paint onto the paper .	1
spray	1.0	nicole pumped the paper with paint .	1
spray	1.0	david pumped paint onto the painting .	0
spray	1.0	david pumped the painting with paint .	1
spray	1.0	james pumped paint onto the letterthe cloth .	1
spray	1.0	james pumped the letterthe cloth with paint .	1
spray	1.0	nicole pumped water onto the paper .	0
spray	1.0	nicole pumped the paper with water .	1
spray	1.0	jessica pumped water onto the painting .	0
spray	1.0	jessica pumped the painting with water .	1
spray	1.0	jason pumped water onto the letterthe cloth .	0
spray	1.0	jason pumped the letterthe cloth with water .	1
spray	1.0	michael pumped perfume onto the paper .	1
spray	1.0	michael pumped the paper with perfume .	1
spray	1.0	elizabeth pumped perfume onto the painting .	0
spray	1.0	elizabeth pumped the painting with perfume .	1
spray	1.0	nicole pumped perfume onto the letterthe cloth .	1
spray	1.0	nicole pumped the letterthe cloth with perfume .	1
spray	1.0	elizabeth pumped alcohol onto the paper .	1
spray	1.0	elizabeth pumped the paper with alcohol .	1
spray	1.0	elizabeth pumped alcohol onto the painting .	0
spray	1.0	elizabeth pumped the painting with alcohol .	1
spray	1.0	jason pumped alcohol onto the letterthe cloth .	1
spray	1.0	jason pumped the letterthe cloth with alcohol .	1
spray	1.0	nicole pumped fire retardant onto the paper .	1
spray	1.0	nicole pumped the paper with fire retardant .	1
spray	1.0	david pumped fire retardant onto the painting .	1
spray	1.0	david pumped the painting with fire retardant .	1
spray	1.0	nicole pumped fire retardant onto the letterthe cloth .	1
spray	1.0	nicole pumped the letterthe cloth with fire retardant .	1
spray	1.0	elizabeth pumped cleanser onto the paper .	1
spray	1.0	elizabeth pumped the paper with cleanser .	1
spray	1.0	jason pumped cleanser onto the painting .	0
spray	1.0	jason pumped the painting with cleanser .	0
spray	1.0	michael pumped cleanser onto the letterthe cloth .	1
spray	1.0	michael pumped the letterthe cloth with cleanser .	1
spray	1.0	christopher sprinkled paint onto the paper .	1
spray	1.0	christopher sprinkled the paper with paint .	1
spray	1.0	jessica sprinkled paint onto the painting .	1
spray	1.0	jessica sprinkled the painting with paint .	1
spray	1.0	jessica sprinkled paint onto the letterthe cloth .	1
spray	1.0	jessica sprinkled the letterthe cloth with paint .	1
spray	1.0	rebecca sprinkled water onto the paper .	1
spray	1.0	rebecca sprinkled the paper with water .	1
spray	1.0	jason sprinkled water onto the painting .	1
spray	1.0	jason sprinkled the painting with water .	1
spray	1.0	michael sprinkled water onto the letterthe cloth .	1
spray	1.0	michael sprinkled the letterthe cloth with water .	1
spray	1.0	james sprinkled perfume onto the paper .	1
spray	1.0	james sprinkled the paper with perfume .	1
spray	1.0	christopher sprinkled perfume onto the painting .	1
spray	1.0	christopher sprinkled the painting with perfume .	1
spray	1.0	james sprinkled perfume onto the letterthe cloth .	1
spray	1.0	james sprinkled the letterthe cloth with perfume .	1
spray	1.0	james sprinkled alcohol onto the paper .	1
spray	1.0	james sprinkled the paper with alcohol .	1
spray	1.0	rebecca sprinkled alcohol onto the painting .	1
spray	1.0	rebecca sprinkled the painting with alcohol .	1
spray	1.0	david sprinkled alcohol onto the letterthe cloth .	1
spray	1.0	david sprinkled the letterthe cloth with alcohol .	1
spray	1.0	david sprinkled fire retardant onto the paper .	1
spray	1.0	david sprinkled the paper with fire retardant .	1
spray	1.0	david sprinkled fire retardant onto the painting .	1
spray	1.0	david sprinkled the painting with fire retardant .	1
spray	1.0	david sprinkled fire retardant onto the letterthe cloth .	1
spray	1.0	david sprinkled the letterthe cloth with fire retardant .	1
spray	1.0	james sprinkled cleanser onto the paper .	1
spray	1.0	james sprinkled the paper with cleanser .	1
spray	1.0	jason sprinkled cleanser onto the painting .	1
spray	1.0	jason sprinkled the painting with cleanser .	1
spray	1.0	rebecca sprinkled cleanser onto the letterthe cloth .	1
spray	1.0	rebecca sprinkled the letterthe cloth with cleanser .	1
spray	1.0	jessica rubbed paint onto the paper .	1
spray	1.0	jessica rubbed the paper with paint .	1
spray	1.0	christopher rubbed paint onto the painting .	0
spray	1.0	christopher rubbed the painting with paint .	1
spray	1.0	nicole rubbed paint onto the letterthe cloth .	1
spray	1.0	nicole rubbed the letterthe cloth with paint .	1
spray	1.0	james rubbed water onto the paper .	0
spray	1.0	james rubbed the paper with water .	0
spray	1.0	elizabeth rubbed water onto the painting .	0
spray	1.0	elizabeth rubbed the painting with water .	0
spray	1.0	james rubbed water onto the letterthe cloth .	0
spray	1.0	james rubbed the letterthe cloth with water .	1
spray	1.0	elizabeth rubbed perfume onto the paper .	1
spray	1.0	elizabeth rubbed the paper with perfume .	1
spray	1.0	rebecca rubbed perfume onto the painting .	0
spray	1.0	rebecca rubbed the painting with perfume .	1
spray	1.0	james rubbed perfume onto the letterthe cloth .	1
spray	1.0	james rubbed the letterthe cloth with perfume .	1
spray	1.0	kelly rubbed alcohol onto the paper .	1
spray	1.0	kelly rubbed the paper with alcohol .	1
spray	1.0	rebecca rubbed alcohol onto the painting .	0
spray	1.0	rebecca rubbed the painting with alcohol .	1
spray	1.0	rebecca rubbed alcohol onto the letterthe cloth .	0
spray	1.0	rebecca rubbed the letterthe cloth with alcohol .	1
spray	1.0	rebecca rubbed fire retardant onto the paper .	1
spray	1.0	rebecca rubbed the paper with fire retardant .	1
spray	1.0	nicole rubbed fire retardant onto the painting .	1
spray	1.0	nicole rubbed the painting with fire retardant .	1
spray	1.0	elizabeth rubbed fire retardant onto the letterthe cloth .	1
spray	1.0	elizabeth rubbed the letterthe cloth with fire retardant .	1
spray	1.0	elizabeth rubbed cleanser onto the paper .	1
spray	1.0	elizabeth rubbed the paper with cleanser .	0
spray	1.0	kelly rubbed cleanser onto the painting .	0
spray	1.0	kelly rubbed the painting with cleanser .	0
spray	1.0	jessica rubbed cleanser onto the letterthe cloth .	1
spray	1.0	jessica rubbed the letterthe cloth with cleanser .	1
spray	1.0	james squirted paint onto the paper .	1
spray	1.0	james squirted the paper with paint .	1
spray	1.0	elizabeth squirted paint onto the painting .	0
spray	1.0	elizabeth squirted the painting with paint .	1
spray	1.0	kelly squirted paint onto the letterthe cloth .	1
spray	1.0	kelly squirted the letterthe cloth with paint .	1
spray	1.0	jason squirted water onto the paper .	1
spray	1.0	jason squirted the paper with water .	1
spray	1.0	michael squirted water onto the painting .	0
spray	1.0	michael squirted the painting with water .	0
spray	1.0	nicole squirted water onto the letterthe cloth .	1
spray	1.0	nicole squirted the letterthe cloth with water .	1
spray	1.0	nicole squirted perfume onto the paper .	1
spray	1.0	nicole squirted the paper with perfume .	1
spray	1.0	kelly squirted perfume onto the painting .	0
spray	1.0	kelly squirted the painting with perfume .	1
spray	1.0	jason squirted perfume onto the letterthe cloth .	1
spray	1.0	jason squirted the letterthe cloth with perfume .	1
spray	1.0	nicole squirted alcohol onto the paper .	1
spray	1.0	nicole squirted the paper with alcohol .	1
spray	1.0	christopher squirted alcohol onto the painting .	1
spray	1.0	christopher squirted the painting with alcohol .	1
spray	1.0	james squirted alcohol onto the letterthe cloth .	1
spray	1.0	james squirted the letterthe cloth with alcohol .	1
spray	1.0	elizabeth squirted fire retardant onto the paper .	1
spray	1.0	elizabeth squirted the paper with fire retardant .	1
spray	1.0	michael squirted fire retardant onto the painting .	1
spray	1.0	michael squirted the painting with fire retardant .	1
spray	1.0	rebecca squirted fire retardant onto the letterthe cloth .	1
spray	1.0	rebecca squirted the letterthe cloth with fire retardant .	1
spray	1.0	rebecca squirted cleanser onto the paper .	1
spray	1.0	rebecca squirted the paper with cleanser .	0
spray	1.0	michael squirted cleanser onto the painting .	1
spray	1.0	michael squirted the painting with cleanser .	0
spray	1.0	jason squirted cleanser onto the letterthe cloth .	1
spray	1.0	jason squirted the letterthe cloth with cleanser .	1
spray	1.0	elizabeth hung the blanket over the bed .	0
spray	1.0	elizabeth hung the bed with the blanket .	0
spray	1.0	jessica hung the blanket over the armchair .	0
spray	1.0	jessica hung the armchair with the blanket .	0
spray	1.0	rebecca hung the blanket over the couch .	1
spray	1.0	rebecca hung the couch with the blanket .	0
spray	1.0	christopher hung the towel over the bed .	0
spray	1.0	christopher hung the bed with the towel .	0
spray	1.0	david hung the towel over the armchair .	0
spray	1.0	david hung the armchair with the towel .	0
spray	1.0	nicole hung the towel over the couch .	0
spray	1.0	nicole hung the couch with the towel .	0
spray	1.0	rebecca hung the bedspread over the bed .	0
spray	1.0	rebecca hung the bed with the bedspread .	0
spray	1.0	elizabeth hung the bedspread over the armchair .	0
spray	1.0	elizabeth hung the armchair with the bedspread .	0
spray	1.0	kelly hung the bedspread over the couch .	0
spray	1.0	kelly hung the couch with the bedspread .	0
spray	1.0	christopher draped the blanket over the bed .	0
spray	1.0	christopher draped the bed with the blanket .	1
spray	1.0	nicole draped the blanket over the armchair .	1
spray	1.0	nicole draped the armchair with the blanket .	1
spray	1.0	nicole draped the blanket over the couch .	1
spray	1.0	nicole draped the couch with the blanket .	1
spray	1.0	james draped the towel over the bed .	0
spray	1.0	james draped the bed with the towel .	0
spray	1.0	jessica draped the towel over the armchair .	0
spray	1.0	jessica draped the armchair with the towel .	0
spray	1.0	elizabeth draped the towel over the couch .	0
spray	1.0	elizabeth draped the couch with the towel .	0
spray	1.0	jason draped the bedspread over the bed .	0
spray	1.0	jason draped the bed with the bedspread .	0
spray	1.0	michael draped the bedspread over the armchair .	0
spray	1.0	michael draped the armchair with the bedspread .	0
spray	1.0	kelly draped the bedspread over the couch .	0
spray	1.0	kelly draped the couch with the bedspread .	0
spray	0.0	david adorned flowers on the city .	0
spray	1.0	david adorned the city with flowers .	1
spray	0.0	kelly adorned flowers on the kingdom .	0
spray	1.0	kelly adorned the kingdom with flowers .	1
spray	0.0	kelly adorned flowers on the palace .	0
spray	1.0	kelly adorned the palace with flowers .	1
spray	0.0	james adorned flowers on the theater .	1
spray	1.0	james adorned the theater with flowers .	1
spray	0.0	kelly adorned flowers on the staircase .	1
spray	1.0	kelly adorned the staircase with flowers .	1
spray	0.0	nicole adorned gems on the city .	0
spray	1.0	nicole adorned the city with gems .	1
spray	0.0	rebecca adorned gems on the kingdom .	0
spray	1.0	rebecca adorned the kingdom with gems .	1
spray	0.0	elizabeth adorned gems on the palace .	0
spray	1.0	elizabeth adorned the palace with gems .	1
spray	0.0	kelly adorned gems on the theater .	0
spray	1.0	kelly adorned the theater with gems .	1
spray	0.0	james adorned gems on the staircase .	0
spray	1.0	james adorned the staircase with gems .	1
spray	0.0	christopher adorned decorations on the city .	0
spray	1.0	christopher adorned the city with decorations .	1
spray	0.0	nicole adorned decorations on the kingdom .	0
spray	1.0	nicole adorned the kingdom with decorations .	1
spray	0.0	james adorned decorations on the palace .	0
spray	1.0	james adorned the palace with decorations .	1
spray	0.0	james adorned decorations on the theater .	0
spray	1.0	james adorned the theater with decorations .	1
spray	0.0	david adorned decorations on the staircase .	0
spray	1.0	david adorned the staircase with decorations .	1
spray	0.0	james adorned christmas lights on the city .	0
spray	1.0	james adorned the city with christmas lights .	1
spray	0.0	jessica adorned christmas lights on the kingdom .	0
spray	1.0	jessica adorned the kingdom with christmas lights .	1
spray	0.0	kelly adorned christmas lights on the palace .	0
spray	1.0	kelly adorned the palace with christmas lights .	1
spray	0.0	david adorned christmas lights on the theater .	0
spray	1.0	david adorned the theater with christmas lights .	1
spray	0.0	kelly adorned christmas lights on the staircase .	0
spray	1.0	kelly adorned the staircase with christmas lights .	1
spray	0.0	david adorned streamers on the city .	0
spray	1.0	david adorned the city with streamers .	1
spray	0.0	kelly adorned streamers on the kingdom .	0
spray	1.0	kelly adorned the kingdom with streamers .	1
spray	0.0	james adorned streamers on the palace .	0
spray	1.0	james adorned the palace with streamers .	1
spray	0.0	elizabeth adorned streamers on the theater .	0
spray	1.0	elizabeth adorned the theater with streamers .	1
spray	0.0	christopher adorned streamers on the staircase .	1
spray	1.0	christopher adorned the staircase with streamers .	1
spray	0.0	jason decorated flowers on the city .	0
spray	1.0	jason decorated the city with flowers .	1
spray	0.0	michael decorated flowers on the kingdom .	0
spray	1.0	michael decorated the kingdom with flowers .	1
spray	0.0	david decorated flowers on the palace .	0
spray	1.0	david decorated the palace with flowers .	1
spray	0.0	elizabeth decorated flowers on the theater .	1
spray	1.0	elizabeth decorated the theater with flowers .	1
spray	0.0	jason decorated flowers on the staircase .	0
spray	1.0	jason decorated the staircase with flowers .	1
spray	0.0	james decorated gems on the city .	0
spray	1.0	james decorated the city with gems .	1
spray	0.0	nicole decorated gems on the kingdom .	0
spray	1.0	nicole decorated the kingdom with gems .	1
spray	0.0	jason decorated gems on the palace .	0
spray	1.0	jason decorated the palace with gems .	1
spray	0.0	christopher decorated gems on the theater .	0
spray	1.0	christopher decorated the theater with gems .	1
spray	0.0	nicole decorated gems on the staircase .	0
spray	1.0	nicole decorated the staircase with gems .	1
spray	0.0	christopher decorated decorations on the city .	0
spray	1.0	christopher decorated the city with decorations .	1
spray	0.0	elizabeth decorated decorations on the kingdom .	0
spray	1.0	elizabeth decorated the kingdom with decorations .	1
spray	0.0	kelly decorated decorations on the palace .	0
spray	1.0	kelly decorated the palace with decorations .	1
spray	0.0	jessica decorated decorations on the theater .	0
spray	1.0	jessica decorated the theater with decorations .	1
spray	0.0	michael decorated decorations on the staircase .	0
spray	1.0	michael decorated the staircase with decorations .	1
spray	0.0	james decorated christmas lights on the city .	0
spray	1.0	james decorated the city with christmas lights .	1
spray	0.0	rebecca decorated christmas lights on the kingdom .	0
spray	1.0	rebecca decorated the kingdom with christmas lights .	1
spray	0.0	jason decorated christmas lights on the palace .	0
spray	1.0	jason decorated the palace with christmas lights .	1
spray	0.0	nicole decorated christmas lights on the theater .	1
spray	1.0	nicole decorated the theater with christmas lights .	1
spray	0.0	jessica decorated christmas lights on the staircase .	0
spray	1.0	jessica decorated the staircase with christmas lights .	1
spray	0.0	david decorated streamers on the city .	0
spray	1.0	david decorated the city with streamers .	1
spray	0.0	kelly decorated streamers on the kingdom .	0
spray	1.0	kelly decorated the kingdom with streamers .	1
spray	0.0	kelly decorated streamers on the palace .	0
spray	1.0	kelly decorated the palace with streamers .	1
spray	0.0	jason decorated streamers on the theater .	0
spray	1.0	jason decorated the theater with streamers .	1
spray	0.0	christopher decorated streamers on the staircase .	0
spray	1.0	christopher decorated the staircase with streamers .	1
spray	0.0	kelly festooned flowers on the city .	0
spray	1.0	kelly festooned the city with flowers .	1
spray	0.0	jason festooned flowers on the kingdom .	0
spray	1.0	jason festooned the kingdom with flowers .	1
spray	0.0	david festooned flowers on the palace .	1
spray	1.0	david festooned the palace with flowers .	1
spray	0.0	christopher festooned flowers on the theater .	1
spray	1.0	christopher festooned the theater with flowers .	1
spray	0.0	kelly festooned flowers on the staircase .	1
spray	1.0	kelly festooned the staircase with flowers .	1
spray	0.0	james festooned gems on the city .	0
spray	1.0	james festooned the city with gems .	1
spray	0.0	kelly festooned gems on the kingdom .	1
spray	1.0	kelly festooned the kingdom with gems .	1
spray	0.0	christopher festooned gems on the palace .	1
spray	1.0	christopher festooned the palace with gems .	1
spray	0.0	christopher festooned gems on the theater .	0
spray	1.0	christopher festooned the theater with gems .	1
spray	0.0	jessica festooned gems on the staircase .	1
spray	1.0	jessica festooned the staircase with gems .	1
spray	0.0	rebecca festooned decorations on the city .	1
spray	1.0	rebecca festooned the city with decorations .	1
spray	0.0	michael festooned decorations on the kingdom .	0
spray	1.0	michael festooned the kingdom with decorations .	1
spray	0.0	david festooned decorations on the palace .	1
spray	1.0	david festooned the palace with decorations .	1
spray	0.0	james festooned decorations on the theater .	1
spray	1.0	james festooned the theater with decorations .	1
spray	0.0	jessica festooned decorations on the staircase .	1
spray	1.0	jessica festooned the staircase with decorations .	1
spray	0.0	kelly festooned christmas lights on the city .	0
spray	1.0	kelly festooned the city with christmas lights .	1
spray	0.0	james festooned christmas lights on the kingdom .	0
spray	1.0	james festooned the kingdom with christmas lights .	1
spray	0.0	christopher festooned christmas lights on the palace .	0
spray	1.0	christopher festooned the palace with christmas lights .	1
spray	0.0	james festooned christmas lights on the theater .	0
spray	1.0	james festooned the theater with christmas lights .	1
spray	0.0	kelly festooned christmas lights on the staircase .	0
spray	1.0	kelly festooned the staircase with christmas lights .	1
spray	0.0	christopher festooned streamers on the city .	1
spray	1.0	christopher festooned the city with streamers .	1
spray	0.0	david festooned streamers on the kingdom .	1
spray	1.0	david festooned the kingdom with streamers .	1
spray	0.0	elizabeth festooned streamers on the palace .	1
spray	1.0	elizabeth festooned the palace with streamers .	1
spray	0.0	elizabeth festooned streamers on the theater .	1
spray	1.0	elizabeth festooned the theater with streamers .	1
spray	0.0	christopher festooned streamers on the staircase .	1
spray	1.0	christopher festooned the staircase with streamers .	1
spray	0.0	kelly garnished flowers on the city .	0
spray	1.0	kelly garnished the city with flowers .	1
spray	0.0	elizabeth garnished flowers on the kingdom .	0
spray	1.0	elizabeth garnished the kingdom with flowers .	1
spray	0.0	nicole garnished flowers on the palace .	0
spray	1.0	nicole garnished the palace with flowers .	1
spray	0.0	james garnished flowers on the theater .	1
spray	1.0	james garnished the theater with flowers .	1
spray	0.0	james garnished flowers on the staircase .	1
spray	1.0	james garnished the staircase with flowers .	1
