dat,0,Prudi awarded a shoe to Kameko.
dat,0,Jolene awarded Jolene a shoe.
dat,0,Jolene bequeathed a tree to Kameko.
dat,0,Kameko bequeathed Dorrie a tree.
dat,0,Steward ceded a castle to Kameko.
dat,0,Wenonah ceded Charlena a castle.
dat,0,Ainsley conceded a camera to Jolene.
dat,0,Ainsley conceded Marja a camera.
dat,0,Marja extended a book to Kameko.
dat,0,Carry extended Steward a book.
dat,0,Juliette granted ice to Kameko.
dat,0,Charlena granted Prudi ice.
spray,0,Marlowe brushed cream cheese on the floor.
spray,0,Marlowe brushed the floor with cream cheese.
spray,0,Daniel crammed water on the table.
spray,0,Daniel crammed the table with water.
spray,0,Colline crowded paint on the table.
spray,0,Colline crowded the table with paint.
spray,0,Colline cultivated plants in the garden.
spray,0,Colline cultivated the garden with plants.
spray,0,Andree dabbed paint on the wall.
spray,0,Andree dabbed the wall with paint.
spray,0,Mirna daubed oil on the bed.
spray,0,Mirna daubed the bed with oil.
spray,0,Gertruda draped a blanket on the chair.
spray,0,Gertruda draped the chair with a blanket.
spray,0,Heathcliff drizzled water on the floor.
spray,0,Heathcliff drizzled the floor with water.
spray,0,Marlowe dusted paint on the bed.
spray,0,Marlowe dusted the bed with paint.
spray,0,Mirna hung a painting on the door.
spray,0,Mirna hung the door with a painting.
spray,0,Mirna heaped juice on the chair.
spray,0,Mirna heaped the chair with juice.
spray,0,Amity injected juice into the blender.
spray,0,Amity injected the blender with juice.
spray,0,Mirna jammed oil into the floor.
spray,0,Mirna jammed the floor with oil.
spray,0,Chauncey loaded clothes in the washer.
spray,0,Chauncey loaded the washer with clothes.
spray,0,Mirna mounded oil on the door.
spray,0,Mirna mounded the door with oil.
spray,0,Zedekiah packed juice into the box.
spray,0,Zedekiah packed the box with juice.
spray,0,Marlowe piled clothes on the bed.
spray,0,Marlowe piled the bed with clothes.
spray,0,Zedekiah planted cream cheese on the couch.
spray,0,Zedekiah planted the couch with cream cheese.
spray,0,Hannis plastered paint on the floor.
spray,0,Hannis plastered the floor with paint.
spray,0,Colline pricked juice on the couch.
spray,0,Colline pricked the couch with juice.
spray,0,Gertruda pumped paint on the desk.
spray,0,Gertruda pumped the desk with paint.
spray,0,Miquela rubbed juice on the desk.
spray,0,Miquela rubbed the desk with juice.
spray,0,Hannis scattered juice on the wall.
spray,0,Hannis scattered the wall with juice.
spray,0,Daniel seeded water on the couch.
spray,0,Daniel seeded the couch with water.
spray,0,Gertruda settled paint on the window.
spray,0,Gertruda settled the window with paint.
u_object,0,Barbara showed her teeth.
u_object,0,Barbara showed.
u_object,0,James shuffled his feet.
u_object,0,James shuffled.
u_object,0,Deandra smacked her lips.
u_object,0,Deandra smacked.
u_object,0,Bob snapped his fingers.
u_object,0,Bob snapped.
u_object,0,Hugh stamped his foot.
u_object,0,Hugh stamped.
u_object,0,Deandra stretched her legs.
u_object,0,Deandra stretched.
u_object,0,Barbara tossed her mane.
u_object,0,Barbara tossed.
u_object,0,Hannah turned her head.
u_object,0,Hannah turned.
u_object,0,Barbara twiddled her thumbs.
u_object,0,Barbara twiddled.
u_object,0,Olga twitched her ears.
u_object,0,Olga twitched.
u_object,0,Olga twitched her nose.
u_object,0,Olga twitched.
u_object,0,David wagged his finger.
u_object,0,David wagged.
u_object,0,David wagged his tail.
u_object,0,David wagged.
u_object,0,Barbara waggled her ears.
u_object,0,Barbara waggled.
u_object,0,Barbara wiggled her ears.
u_object,0,Barbara wiggled.
u_object,0,Barbara wiggled her hips.
u_object,0,Barbara wiggled.
u_object,0,Barbara wiggled her nose.
u_object,0,Barbara wiggled.
u_object,0,Sarah wrang her hands.
u_object,0,Sarah wrang.
u_object,0,Olga wrinkled her forehead.
u_object,0,Olga wrinkled.
u_object,0,Olga wrinkled her nose.
u_object,0,Olga wrinkled.
u_object,0,Olga wrinkled her brow.
u_object,0,Olga wrinkled.
u_object,0,Sarah brushed her teeth.
u_object,0,Sarah brushed.
u_object,0,David flought his teeth.
u_object,0,David flought.
u_object,0,Deandra shaved her beard.
u_object,0,Deandra shaved.
u_object,0,Deandra shaved her legs.
u_object,0,Deandra shaved.
